Month,MonthID,Country,Confirmed,Deaths,Recovered,Active,WHO Region
January,1,Afghanistan,0,0,0,0,Eastern Mediterranean
January,1,Albania,0,0,0,0,Europe
January,1,Algeria,0,0,0,0,Africa
January,1,Andorra,0,0,0,0,Europe
January,1,Angola,0,0,0,0,Africa
January,1,Antigua and Barbuda,0,0,0,0,Americas
January,1,Argentina,0,0,0,0,Americas
January,1,Armenia,0,0,0,0,Europe
January,1,Australia,38,0,4,34,Western Pacific
January,1,Austria,0,0,0,0,Europe
January,1,Azerbaijan,0,0,0,0,Europe
January,1,Bahamas,0,0,0,0,Americas
January,1,Bahrain,0,0,0,0,Eastern Mediterranean
January,1,Bangladesh,0,0,0,0,South-East Asia
January,1,Barbados,0,0,0,0,Americas
January,1,Belarus,0,0,0,0,Europe
January,1,Belgium,0,0,0,0,Europe
January,1,Belize,0,0,0,0,Americas
January,1,Benin,0,0,0,0,Africa
January,1,Bhutan,0,0,0,0,South-East Asia
January,1,Bolivia,0,0,0,0,Americas
January,1,Bosnia and Herzegovina,0,0,0,0,Europe
January,1,Botswana,0,0,0,0,Africa
January,1,Brazil,0,0,0,0,Americas
January,1,Brunei,0,0,0,0,Western Pacific
January,1,Bulgaria,0,0,0,0,Europe
January,1,Burkina Faso,0,0,0,0,Africa
January,1,Burma,0,0,0,0,South-East Asia
January,1,Burundi,0,0,0,0,Africa
January,1,Cabo Verde,0,0,0,0,Africa
January,1,Cambodia,5,0,0,5,Western Pacific
January,1,Cameroon,0,0,0,0,Africa
January,1,Canada,12,0,0,12,Americas
January,1,Central African Republic,0,0,0,0,Africa
January,1,Chad,0,0,0,0,Africa
January,1,Chile,0,0,0,0,Americas
January,1,China,38008,889,804,36315,Western Pacific
January,1,Colombia,0,0,0,0,Americas
January,1,Comoros,0,0,0,0,Africa
January,1,Congo (Brazzaville),0,0,0,0,Africa
January,1,Congo (Kinshasa),0,0,0,0,Africa
January,1,Costa Rica,0,0,0,0,Americas
January,1,Cote d'Ivoire,0,0,0,0,Africa
January,1,Croatia,0,0,0,0,Europe
January,1,Cuba,0,0,0,0,Americas
January,1,Cyprus,0,0,0,0,Europe
January,1,Czechia,0,0,0,0,Europe
January,1,Denmark,0,0,0,0,Europe
January,1,Djibouti,0,0,0,0,Eastern Mediterranean
January,1,Dominica,0,0,0,0,Americas
January,1,Dominican Republic,0,0,0,0,Americas
January,1,Ecuador,0,0,0,0,Americas
January,1,Egypt,0,0,0,0,Eastern Mediterranean
January,1,El Salvador,0,0,0,0,Americas
January,1,Equatorial Guinea,0,0,0,0,Africa
January,1,Eritrea,0,0,0,0,Africa
January,1,Estonia,0,0,0,0,Europe
January,1,Eswatini,0,0,0,0,Africa
January,1,Ethiopia,0,0,0,0,Africa
January,1,Fiji,0,0,0,0,Western Pacific
January,1,Finland,3,0,0,3,Europe
January,1,France,30,0,0,30,Europe
January,1,Gabon,0,0,0,0,Africa
January,1,Gambia,0,0,0,0,Africa
January,1,Georgia,0,0,0,0,Europe
January,1,Germany,18,0,0,18,Europe
January,1,Ghana,0,0,0,0,Africa
January,1,Greece,0,0,0,0,Europe
January,1,Greenland,0,0,0,0,Europe
January,1,Grenada,0,0,0,0,Americas
January,1,Guatemala,0,0,0,0,Americas
January,1,Guinea,0,0,0,0,Africa
January,1,Guinea-Bissau,0,0,0,0,Africa
January,1,Guyana,0,0,0,0,Americas
January,1,Haiti,0,0,0,0,Americas
January,1,Holy See,0,0,0,0,Europe
January,1,Honduras,0,0,0,0,Americas
January,1,Hungary,0,0,0,0,Europe
January,1,Iceland,0,0,0,0,Europe
January,1,India,2,0,0,2,South-East Asia
January,1,Indonesia,0,0,0,0,South-East Asia
January,1,Iran,0,0,0,0,Eastern Mediterranean
January,1,Iraq,0,0,0,0,Eastern Mediterranean
January,1,Ireland,0,0,0,0,Europe
January,1,Israel,0,0,0,0,Europe
January,1,Italy,2,0,0,2,Europe
January,1,Jamaica,0,0,0,0,Americas
January,1,Japan,56,0,6,50,Western Pacific
January,1,Jordan,0,0,0,0,Eastern Mediterranean
January,1,Kazakhstan,0,0,0,0,Europe
January,1,Kenya,0,0,0,0,Africa
January,1,Kosovo,0,0,0,0,Europe
January,1,Kuwait,0,0,0,0,Eastern Mediterranean
January,1,Kyrgyzstan,0,0,0,0,Europe
January,1,Laos,0,0,0,0,Western Pacific
January,1,Latvia,0,0,0,0,Europe
January,1,Lebanon,0,0,0,0,Eastern Mediterranean
January,1,Lesotho,0,0,0,0,Africa
January,1,Liberia,0,0,0,0,Africa
January,1,Libya,0,0,0,0,Eastern Mediterranean
January,1,Liechtenstein,0,0,0,0,Europe
January,1,Lithuania,0,0,0,0,Europe
January,1,Luxembourg,0,0,0,0,Europe
January,1,Madagascar,0,0,0,0,Africa
January,1,Malawi,0,0,0,0,Africa
January,1,Malaysia,38,0,0,38,Western Pacific
January,1,Maldives,0,0,0,0,South-East Asia
January,1,Mali,0,0,0,0,Africa
January,1,Malta,0,0,0,0,Europe
January,1,Mauritania,0,0,0,0,Africa
January,1,Mauritius,0,0,0,0,Africa
January,1,Mexico,0,0,0,0,Americas
January,1,Moldova,0,0,0,0,Europe
January,1,Monaco,0,0,0,0,Europe
January,1,Mongolia,0,0,0,0,Western Pacific
January,1,Montenegro,0,0,0,0,Europe
January,1,Morocco,0,0,0,0,Eastern Mediterranean
January,1,Mozambique,0,0,0,0,Africa
January,1,Namibia,0,0,0,0,Africa
January,1,Nepal,7,0,0,7,South-East Asia
January,1,Netherlands,0,0,0,0,Europe
January,1,New Zealand,0,0,0,0,Western Pacific
January,1,Nicaragua,0,0,0,0,Americas
January,1,Niger,0,0,0,0,Africa
January,1,Nigeria,0,0,0,0,Africa
January,1,North Macedonia,0,0,0,0,Europe
January,1,Norway,0,0,0,0,Europe
January,1,Oman,0,0,0,0,Eastern Mediterranean
January,1,Pakistan,0,0,0,0,Eastern Mediterranean
January,1,Panama,0,0,0,0,Americas
January,1,Papua New Guinea,0,0,0,0,Western Pacific
January,1,Paraguay,0,0,0,0,Americas
January,1,Peru,0,0,0,0,Americas
January,1,Philippines,2,0,0,2,Western Pacific
January,1,Poland,0,0,0,0,Europe
January,1,Portugal,0,0,0,0,Europe
January,1,Qatar,0,0,0,0,Eastern Mediterranean
January,1,Romania,0,0,0,0,Europe
January,1,Russia,2,0,0,2,Europe
January,1,Rwanda,0,0,0,0,Africa
January,1,Saint Kitts and Nevis,0,0,0,0,Americas
January,1,Saint Lucia,0,0,0,0,Americas
January,1,Saint Vincent and the Grenadines,0,0,0,0,Americas
January,1,San Marino,0,0,0,0,Europe
January,1,Sao Tome and Principe,0,0,0,0,Africa
January,1,Saudi Arabia,0,0,0,0,Eastern Mediterranean
January,1,Senegal,0,0,0,0,Africa
January,1,Serbia,0,0,0,0,Europe
January,1,Seychelles,0,0,0,0,Africa
January,1,Sierra Leone,0,0,0,0,Africa
January,1,Singapore,53,0,0,53,Western Pacific
January,1,Slovakia,0,0,0,0,Europe
January,1,Slovenia,0,0,0,0,Europe
January,1,Somalia,0,0,0,0,Eastern Mediterranean
January,1,South Africa,0,0,0,0,Africa
January,1,South Korea,36,0,0,36,Western Pacific
January,1,South Sudan,0,0,0,0,Africa
January,1,Spain,0,0,0,0,Europe
January,1,Sri Lanka,5,0,0,5,South-East Asia
January,1,Sudan,0,0,0,0,Eastern Mediterranean
January,1,Suriname,0,0,0,0,Americas
January,1,Sweden,1,0,0,1,Europe
January,1,Switzerland,0,0,0,0,Europe
January,1,Syria,0,0,0,0,Eastern Mediterranean
January,1,Taiwan*,52,0,0,52,Western Pacific
January,1,Tajikistan,0,0,0,0,Europe
January,1,Tanzania,0,0,0,0,Africa
January,1,Thailand,94,0,24,70,South-East Asia
January,1,Timor-Leste,0,0,0,0,South-East Asia
January,1,Togo,0,0,0,0,Africa
January,1,Trinidad and Tobago,0,0,0,0,Americas
January,1,Tunisia,0,0,0,0,Eastern Mediterranean
January,1,Turkey,0,0,0,0,Europe
January,1,Uganda,0,0,0,0,Americas
January,1,Ukraine,0,0,0,0,Africa
January,1,United Arab Emirates,12,0,0,12,Europe
January,1,United Kingdom,2,0,0,2,Eastern Mediterranean
January,1,Uruguay,0,0,0,0,Europe
January,1,US,38,0,0,38,Americas
January,1,Uzbekistan,0,0,0,0,Europe
January,1,Venezuela,0,0,0,0,Americas
January,1,Vietnam,18,0,0,18,Western Pacific
January,1,West Bank and Gaza,0,0,0,0,Eastern Mediterranean
January,1,Western Sahara,0,0,0,0,Africa
January,1,Yemen,0,0,0,0,Eastern Mediterranean
January,1,Zambia,0,0,0,0,Africa
January,1,Zimbabwe,0,0,0,0,Africa
February,2,Afghanistan,6,0,0,6,Eastern Mediterranean
February,2,Albania,0,0,0,0,Europe
February,2,Algeria,5,0,0,5,Africa
February,2,Andorra,0,0,0,0,Europe
February,2,Angola,0,0,0,0,Africa
February,2,Antigua and Barbuda,0,0,0,0,Americas
February,2,Argentina,0,0,0,0,Americas
February,2,Armenia,0,0,0,0,Europe
February,2,Australia,431,0,195,236,Western Pacific
February,2,Austria,19,0,0,19,Europe
February,2,Azerbaijan,0,0,0,0,Europe
February,2,Bahamas,0,0,0,0,Americas
February,2,Bahrain,167,0,0,167,Eastern Mediterranean
February,2,Bangladesh,0,0,0,0,South-East Asia
February,2,Barbados,0,0,0,0,Americas
February,2,Belarus,2,0,0,2,Europe
February,2,Belgium,26,0,13,13,Europe
February,2,Belize,0,0,0,0,Americas
February,2,Benin,0,0,0,0,Africa
February,2,Bhutan,0,0,0,0,South-East Asia
February,2,Bolivia,0,0,0,0,Americas
February,2,Bosnia and Herzegovina,0,0,0,0,Europe
February,2,Botswana,0,0,0,0,Africa
February,2,Brazil,5,0,0,5,Americas
February,2,Brunei,0,0,0,0,Western Pacific
February,2,Bulgaria,0,0,0,0,Europe
February,2,Burkina Faso,0,0,0,0,Africa
February,2,Burma,0,0,0,0,South-East Asia
February,2,Burundi,0,0,0,0,Africa
February,2,Cabo Verde,0,0,0,0,Africa
February,2,Cambodia,29,0,18,11,Western Pacific
February,2,Cameroon,0,0,0,0,Africa
February,2,Canada,234,0,0,234,Americas
February,2,Central African Republic,0,0,0,0,Africa
February,2,Chad,0,0,0,0,Africa
February,2,Chile,14,0,0,14,Americas
February,2,China,1634869,46417,360036,1228416,Western Pacific
February,2,Colombia,0,0,0,0,Americas
February,2,Comoros,0,0,0,0,Africa
February,2,Congo (Brazzaville),0,0,0,0,Africa
February,2,Congo (Kinshasa),0,0,0,0,Africa
February,2,Costa Rica,0,0,0,0,Americas
February,2,Cote d'Ivoire,0,0,0,0,Africa
February,2,Croatia,18,0,0,18,Europe
February,2,Cuba,0,0,0,0,Americas
February,2,Cyprus,0,0,0,0,Europe
February,2,Czechia,0,0,0,0,Europe
February,2,Denmark,5,0,0,5,Europe
February,2,Djibouti,0,0,0,0,Eastern Mediterranean
February,2,Dominica,0,0,0,0,Americas
February,2,Dominican Republic,0,0,0,0,Americas
February,2,Ecuador,0,0,0,0,Americas
February,2,Egypt,16,0,2,14,Eastern Mediterranean
February,2,El Salvador,0,0,0,0,Americas
February,2,Equatorial Guinea,0,0,0,0,Africa
February,2,Eritrea,0,0,0,0,Africa
February,2,Estonia,3,0,0,3,Europe
February,2,Eswatini,0,0,0,0,Africa
February,2,Ethiopia,0,0,0,0,Africa
February,2,Fiji,0,0,0,0,Western Pacific
February,2,Finland,34,0,18,16,Europe
February,2,France,466,19,102,345,Europe
February,2,Gabon,0,0,0,0,Africa
February,2,Gambia,0,0,0,0,Africa
February,2,Georgia,4,0,0,4,Europe
February,2,Germany,561,0,174,387,Europe
February,2,Ghana,0,0,0,0,Africa
February,2,Greece,12,0,0,12,Europe
February,2,Greenland,0,0,0,0,Europe
February,2,Grenada,0,0,0,0,Americas
February,2,Guatemala,0,0,0,0,Americas
February,2,Guinea,0,0,0,0,Africa
February,2,Guinea-Bissau,0,0,0,0,Africa
February,2,Guyana,0,0,0,0,Americas
February,2,Haiti,0,0,0,0,Americas
February,2,Holy See,0,0,0,0,Europe
February,2,Honduras,0,0,0,0,Americas
February,2,Hungary,0,0,0,0,Europe
February,2,Iceland,2,0,0,2,Europe
February,2,India,84,0,42,42,South-East Asia
February,2,Indonesia,0,0,0,0,South-East Asia
February,2,Iran,1617,171,294,1152,Eastern Mediterranean
February,2,Iraq,34,0,0,34,Eastern Mediterranean
February,2,Ireland,1,0,0,1,Europe
February,2,Israel,21,0,3,18,Europe
February,2,Italy,3966,102,145,3719,Europe
February,2,Jamaica,0,0,0,0,Americas
February,2,Japan,2418,40,342,2036,Western Pacific
February,2,Jordan,0,0,0,0,Eastern Mediterranean
February,2,Kazakhstan,0,0,0,0,Europe
February,2,Kenya,0,0,0,0,Africa
February,2,Kosovo,0,0,0,0,Europe
February,2,Kuwait,171,0,0,171,Eastern Mediterranean
February,2,Kyrgyzstan,0,0,0,0,Europe
February,2,Laos,0,0,0,0,Western Pacific
February,2,Latvia,0,0,0,0,Europe
February,2,Lebanon,15,0,0,15,Eastern Mediterranean
February,2,Lesotho,0,0,0,0,Africa
February,2,Liberia,0,0,0,0,Africa
February,2,Libya,0,0,0,0,Eastern Mediterranean
February,2,Liechtenstein,0,0,0,0,Europe
February,2,Lithuania,2,0,0,2,Europe
February,2,Luxembourg,1,0,0,1,Europe
February,2,Madagascar,0,0,0,0,Africa
February,2,Malawi,0,0,0,0,Africa
February,2,Malaysia,529,0,233,296,Western Pacific
February,2,Maldives,0,0,0,0,South-East Asia
February,2,Mali,0,0,0,0,Africa
February,2,Malta,0,0,0,0,Europe
February,2,Mauritania,0,0,0,0,Africa
February,2,Mauritius,0,0,0,0,Africa
February,2,Mexico,5,0,0,5,Americas
February,2,Moldova,0,0,0,0,Europe
February,2,Monaco,1,0,0,1,Europe
February,2,Mongolia,0,0,0,0,Western Pacific
February,2,Montenegro,0,0,0,0,Europe
February,2,Morocco,0,0,0,0,Eastern Mediterranean
February,2,Mozambique,0,0,0,0,Africa
February,2,Namibia,0,0,0,0,Africa
February,2,Nepal,29,0,18,11,South-East Asia
February,2,Netherlands,8,0,0,8,Europe
February,2,New Zealand,2,0,0,2,Western Pacific
February,2,Nicaragua,0,0,0,0,Americas
February,2,Niger,0,0,0,0,Africa
February,2,Nigeria,2,0,0,2,Africa
February,2,North Macedonia,4,0,0,4,Europe
February,2,Norway,23,0,0,23,Europe
February,2,Oman,22,0,1,21,Eastern Mediterranean
February,2,Pakistan,14,0,0,14,Eastern Mediterranean
February,2,Panama,0,0,0,0,Americas
February,2,Papua New Guinea,0,0,0,0,Western Pacific
February,2,Paraguay,0,0,0,0,Americas
February,2,Peru,0,0,0,0,Americas
February,2,Philippines,80,28,18,34,Western Pacific
February,2,Poland,0,0,0,0,Europe
February,2,Portugal,0,0,0,0,Europe
February,2,Qatar,1,0,0,1,Eastern Mediterranean
February,2,Romania,8,0,0,8,Europe
February,2,Russia,58,0,36,22,Europe
February,2,Rwanda,0,0,0,0,Africa
February,2,Saint Kitts and Nevis,0,0,0,0,Americas
February,2,Saint Lucia,0,0,0,0,Americas
February,2,Saint Vincent and the Grenadines,0,0,0,0,Americas
February,2,San Marino,3,0,0,3,Europe
February,2,Sao Tome and Principe,0,0,0,0,Africa
February,2,Saudi Arabia,0,0,0,0,Eastern Mediterranean
February,2,Senegal,0,0,0,0,Africa
February,2,Serbia,0,0,0,0,Europe
February,2,Seychelles,0,0,0,0,Africa
February,2,Sierra Leone,0,0,0,0,Africa
February,2,Singapore,1795,0,706,1089,Western Pacific
February,2,Slovakia,0,0,0,0,Europe
February,2,Slovenia,0,0,0,0,Europe
February,2,Somalia,0,0,0,0,Eastern Mediterranean
February,2,South Africa,0,0,0,0,Africa
February,2,South Korea,12128,83,283,11762,Western Pacific
February,2,South Sudan,0,0,0,0,Africa
February,2,Spain,151,0,30,121,Europe
February,2,Sri Lanka,29,0,22,7,South-East Asia
February,2,Sudan,0,0,0,0,Eastern Mediterranean
February,2,Suriname,0,0,0,0,Americas
February,2,Sweden,53,0,0,53,Europe
February,2,Switzerland,36,0,0,36,Europe
February,2,Syria,0,0,0,0,Eastern Mediterranean
February,2,Taiwan*,616,14,63,539,Western Pacific
February,2,Tajikistan,0,0,0,0,Europe
February,2,Tanzania,0,0,0,0,Africa
February,2,Thailand,932,0,393,539,South-East Asia
February,2,Timor-Leste,0,0,0,0,South-East Asia
February,2,Togo,0,0,0,0,Africa
February,2,Trinidad and Tobago,0,0,0,0,Americas
February,2,Tunisia,0,0,0,0,Eastern Mediterranean
February,2,Turkey,0,0,0,0,Europe
February,2,Uganda,0,0,0,0,Americas
February,2,Ukraine,0,0,0,0,Africa
February,2,United Arab Emirates,268,0,64,204,Europe
February,2,United Kingdom,606,0,116,490,Eastern Mediterranean
February,2,Uruguay,0,0,0,0,Europe
February,2,US,378,1,88,289,Americas
February,2,Uzbekistan,0,0,0,0,Europe
February,2,Venezuela,0,0,0,0,Americas
February,2,Vietnam,398,0,214,184,Western Pacific
February,2,West Bank and Gaza,0,0,0,0,Eastern Mediterranean
February,2,Western Sahara,0,0,0,0,Africa
February,2,Yemen,0,0,0,0,Eastern Mediterranean
February,2,Zambia,0,0,0,0,Africa
February,2,Zimbabwe,0,0,0,0,Africa
March,3,Afghanistan,1219,29,26,1164,Eastern Mediterranean
March,3,Albania,2232,91,241,1900,Europe
March,3,Algeria,4823,324,594,3905,Africa
March,3,Andorra,2787,39,37,2711,Europe
March,3,Angola,48,6,1,41,Africa
March,3,Antigua and Barbuda,61,0,0,61,Americas
March,3,Argentina,6529,158,875,5496,Americas
March,3,Armenia,4099,12,205,3882,Europe
March,3,Australia,35679,190,2307,33182,Western Pacific
March,3,Austria,84802,626,2883,81293,Europe
March,3,Azerbaijan,1928,37,211,1680,Europe
March,3,Bahamas,99,0,8,91,Americas
March,3,Bahrain,7765,41,3031,4693,Eastern Mediterranean
March,3,Bangladesh,546,49,131,366,South-East Asia
March,3,Barbados,255,0,0,255,Americas
March,3,Belarus,1465,1,340,1124,Europe
March,3,Belgium,89009,3145,9055,76809,Europe
March,3,Belize,18,0,0,18,Americas
March,3,Benin,68,0,1,67,Africa
March,3,Bhutan,46,0,0,46,South-East Asia
March,3,Bolivia,682,11,0,671,Americas
March,3,Bosnia and Herzegovina,2826,50,72,2704,Europe
March,3,Botswana,7,1,0,6,Africa
March,3,Brazil,37127,976,290,35861,Americas
March,3,Brunei,1688,4,169,1515,Western Pacific
March,3,Bulgaria,3576,71,92,3413,Europe
March,3,Burkina Faso,1901,86,161,1654,Africa
March,3,Burma,55,1,0,54,South-East Asia
March,3,Burundi,2,0,0,2,Africa
March,3,Cabo Verde,49,8,0,41,Africa
March,3,Cambodia,1225,0,136,1089,Western Pacific
March,3,Cameroon,1067,24,23,1020,Africa
March,3,Canada,51831,554,0,51277,Americas
March,3,Central African Republic,41,0,0,41,Africa
March,3,Chad,35,0,0,35,Africa
March,3,Chile,18796,50,580,18166,Americas
March,3,China,2515426,98488,1959975,456963,Western Pacific
March,3,Colombia,6190,68,109,6013,Americas
March,3,Comoros,0,0,0,0,Africa
March,3,Congo (Brazzaville),97,0,0,97,Africa
March,3,Congo (Kinshasa),642,41,10,591,Africa
March,3,Costa Rica,2987,24,29,2934,Americas
March,3,Cote d'Ivoire,1051,3,38,1010,Africa
March,3,Croatia,6404,36,355,6013,Europe
March,3,Cuba,1020,28,27,965,Americas
March,3,Cyprus,2089,41,106,1942,Europe
March,3,Czechia,25984,110,167,25707,Europe
March,3,Denmark,32638,542,466,31630,Europe
March,3,Djibouti,125,0,0,125,Eastern Mediterranean
March,3,Dominica,79,0,0,79,Americas
March,3,Dominican Republic,6140,220,27,5893,Americas
March,3,Ecuador,16469,423,84,15962,Americas
March,3,Egypt,7140,338,1407,5395,Eastern Mediterranean
March,3,El Salvador,156,1,0,155,Americas
March,3,Equatorial Guinea,130,0,1,129,Africa
March,3,Eritrea,65,0,0,65,Africa
March,3,Estonia,7350,14,131,7205,Europe
March,3,Eswatini,75,0,0,75,Africa
March,3,Ethiopia,203,0,16,187,Africa
March,3,Fiji,47,0,0,47,Western Pacific
March,3,Finland,13382,69,184,13129,Europe
March,3,France,410316,21330,52910,336076,Europe
March,3,Gabon,86,12,0,74,Africa
March,3,Gambia,35,9,0,26,Africa
March,3,Georgia,1256,0,129,1127,Europe
March,3,Germany,588179,3876,68067,516236,Europe
March,3,Ghana,1146,38,40,1068,Africa
March,3,Greece,13397,339,485,12573,Europe
March,3,Greenland,84,0,16,68,Europe
March,3,Grenada,52,0,0,52,Americas
March,3,Guatemala,333,16,54,263,Americas
March,3,Guinea,104,0,0,104,Africa
March,3,Guinea-Bissau,26,0,0,26,Africa
March,3,Guyana,141,21,0,120,Americas
March,3,Haiti,96,0,3,93,Americas
March,3,Holy See,58,0,0,58,Europe
March,3,Honduras,821,20,12,789,Americas
March,3,Hungary,3512,119,293,3100,Europe
March,3,Iceland,11298,27,1012,10259,Europe
March,3,India,10252,226,818,9208,South-East Asia
March,3,Indonesia,11971,989,571,10411,South-East Asia
March,3,Iran,525947,34200,172400,319347,Eastern Mediterranean
March,3,Iraq,6335,509,1471,4355,Eastern Mediterranean
March,3,Ireland,23308,296,75,22937,Europe
March,3,Israel,32665,94,1062,31509,Europe
March,3,Italy,1209772,116616,145571,947585,Europe
March,3,Jamaica,382,13,32,337,Americas
March,3,Japan,29049,892,5635,22522,Western Pacific
March,3,Jordan,2421,15,124,2282,Eastern Mediterranean
March,3,Kazakhstan,1936,10,86,1840,Europe
March,3,Kenya,370,6,7,357,Africa
March,3,Kosovo,548,6,10,532,Europe
March,3,Kuwait,4154,0,639,3515,Eastern Mediterranean
March,3,Kyrgyzstan,587,0,6,581,Europe
March,3,Laos,50,0,0,50,Western Pacific
March,3,Latvia,3277,0,22,3255,Europe
March,3,Lebanon,5177,110,257,4810,Eastern Mediterranean
March,3,Lesotho,0,0,0,0,Africa
March,3,Liberia,41,0,0,41,Africa
March,3,Libya,33,0,1,32,Eastern Mediterranean
March,3,Liechtenstein,694,0,204,490,Europe
March,3,Lithuania,3623,47,29,3547,Europe
March,3,Luxembourg,17209,162,270,16777,Europe
March,3,Madagascar,271,0,0,271,Africa
March,3,Malawi,0,0,0,0,Africa
March,3,Malaysia,27636,264,3659,23713,Western Pacific
March,3,Maldives,289,0,78,211,South-East Asia
March,3,Mali,106,5,0,101,Africa
March,3,Malta,1707,0,35,1672,Europe
March,3,Mauritania,46,2,6,38,Africa
March,3,Mauritius,841,26,0,815,Africa
March,3,Mexico,8124,136,157,7831,Americas
March,3,Moldova,2328,21,52,2255,Europe
March,3,Monaco,433,3,11,419,Europe
March,3,Mongolia,150,0,4,146,Western Pacific
March,3,Montenegro,702,10,0,692,Europe
March,3,Morocco,3758,192,112,3454,Eastern Mediterranean
March,3,Mozambique,56,0,0,56,Africa
March,3,Namibia,97,0,16,81,Africa
March,3,Nepal,56,0,31,25,South-East Asia
March,3,Netherlands,102010,5837,20,96153,Europe
